,state_x,state_y,move_dir,throw_dir,Action,move_x,move_y,throw_dir_2,u,v
758,0,6,4,none,MOVE,0,-1,-1000,0.0,-0.1
759,0,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
760,0,7,3,none,MOVE,1,-1,-1000,0.1,-0.1
761,0,7,4,none,MOVE,0,-1,-1000,0.0,-0.1
762,0,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
763,0,8,3,none,MOVE,1,-1,-1000,0.1,-0.1
764,0,8,4,none,MOVE,0,-1,-1000,0.0,-0.1
765,0,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
766,0,9,3,none,MOVE,1,-1,-1000,0.1,-0.1
767,0,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
768,0,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
769,0,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
770,0,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
771,0,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
772,1,-10,0,none,MOVE,0,1,-1000,0.0,0.1
773,1,-10,1,none,MOVE,1,1,-1000,0.1,0.1
774,1,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
775,1,-9,0,none,MOVE,0,1,-1000,0.0,0.1
776,1,-9,1,none,MOVE,1,1,-1000,0.1,0.1
777,1,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
778,1,-8,0,none,MOVE,0,1,-1000,0.0,0.1
779,1,-8,1,none,MOVE,1,1,-1000,0.1,0.1
780,1,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
781,1,-7,0,none,MOVE,0,1,-1000,0.0,0.1
782,1,-7,1,none,MOVE,1,1,-1000,0.1,0.1
783,1,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
784,1,-6,0,none,MOVE,0,1,-1000,0.0,0.1
785,1,-6,1,none,MOVE,1,1,-1000,0.1,0.1
786,1,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
787,1,-5,0,none,MOVE,0,1,-1000,0.0,0.1
788,1,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
789,1,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
790,1,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
791,1,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
792,1,-1,none,315,THROW,-1000,-1000,315,-0.1,0.09999999999999996
793,1,-1,7,315,MOVE,-1,1,315,-0.1,0.1
794,1,0,none,270,THROW,-1000,-1000,270,-0.1,0.0
795,1,1,none,225,THROW,-1000,-1000,225,-0.1,-0.10000000000000003
796,1,1,5,225,MOVE,-1,-1,225,-0.1,-0.1
797,1,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
798,1,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
799,1,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
800,1,5,4,none,MOVE,0,-1,-1000,0.0,-0.1
801,1,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
802,1,6,3,none,MOVE,1,-1,-1000,0.1,-0.1
803,1,6,4,none,MOVE,0,-1,-1000,0.0,-0.1
804,1,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
805,1,7,3,none,MOVE,1,-1,-1000,0.1,-0.1
806,1,7,4,none,MOVE,0,-1,-1000,0.0,-0.1
807,1,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
808,1,8,3,none,MOVE,1,-1,-1000,0.1,-0.1
809,1,8,4,none,MOVE,0,-1,-1000,0.0,-0.1
810,1,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
811,1,9,3,none,MOVE,1,-1,-1000,0.1,-0.1
812,1,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
813,1,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
814,1,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
815,1,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
816,1,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
817,2,-10,0,none,MOVE,0,1,-1000,0.0,0.1
818,2,-10,1,none,MOVE,1,1,-1000,0.1,0.1
819,2,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
820,2,-9,0,none,MOVE,0,1,-1000,0.0,0.1
821,2,-9,1,none,MOVE,1,1,-1000,0.1,0.1
822,2,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
823,2,-8,0,none,MOVE,0,1,-1000,0.0,0.1
824,2,-8,1,none,MOVE,1,1,-1000,0.1,0.1
825,2,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
826,2,-7,0,none,MOVE,0,1,-1000,0.0,0.1
827,2,-7,1,none,MOVE,1,1,-1000,0.1,0.1
828,2,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
829,2,-6,0,none,MOVE,0,1,-1000,0.0,0.1
830,2,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
831,2,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
832,2,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
833,2,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
834,2,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
835,2,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
836,2,0,none,270,THROW,-1000,-1000,270,-0.1,0.0
837,2,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
838,2,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
839,2,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
840,2,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
841,2,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
842,2,6,4,none,MOVE,0,-1,-1000,0.0,-0.1
843,2,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
844,2,7,3,none,MOVE,1,-1,-1000,0.1,-0.1
845,2,7,4,none,MOVE,0,-1,-1000,0.0,-0.1
846,2,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
847,2,8,3,none,MOVE,1,-1,-1000,0.1,-0.1
848,2,8,4,none,MOVE,0,-1,-1000,0.0,-0.1
849,2,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
850,2,9,3,none,MOVE,1,-1,-1000,0.1,-0.1
851,2,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
852,2,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
853,2,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
854,2,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
855,2,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
856,3,-10,0,none,MOVE,0,1,-1000,0.0,0.1
857,3,-10,1,none,MOVE,1,1,-1000,0.1,0.1
858,3,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
859,3,-9,0,none,MOVE,0,1,-1000,0.0,0.1
860,3,-9,1,none,MOVE,1,1,-1000,0.1,0.1
861,3,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
862,3,-8,0,none,MOVE,0,1,-1000,0.0,0.1
863,3,-8,1,none,MOVE,1,1,-1000,0.1,0.1
864,3,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
865,3,-7,0,none,MOVE,0,1,-1000,0.0,0.1
866,3,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
867,3,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
868,3,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
869,3,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
870,3,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
871,3,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
872,3,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
873,3,0,none,270,THROW,-1000,-1000,270,-0.1,0.0
874,3,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
875,3,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
876,3,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
877,3,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
878,3,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
879,3,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
880,3,7,4,none,MOVE,0,-1,-1000,0.0,-0.1
881,3,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
882,3,8,3,none,MOVE,1,-1,-1000,0.1,-0.1
883,3,8,4,none,MOVE,0,-1,-1000,0.0,-0.1
884,3,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
885,3,9,3,none,MOVE,1,-1,-1000,0.1,-0.1
886,3,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
887,3,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
888,3,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
889,3,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
890,3,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
891,4,-10,0,none,MOVE,0,1,-1000,0.0,0.1
892,4,-10,1,none,MOVE,1,1,-1000,0.1,0.1
893,4,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
894,4,-9,0,none,MOVE,0,1,-1000,0.0,0.1
895,4,-9,1,none,MOVE,1,1,-1000,0.1,0.1
896,4,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
897,4,-8,0,none,MOVE,0,1,-1000,0.0,0.1
898,4,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
899,4,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
900,4,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
901,4,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
902,4,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
903,4,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
904,4,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
905,4,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
906,4,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
907,4,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
908,4,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
909,4,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
910,4,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
911,4,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
912,4,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
913,4,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
914,4,8,4,none,MOVE,0,-1,-1000,0.0,-0.1
915,4,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
916,4,9,3,none,MOVE,1,-1,-1000,0.1,-0.1
917,4,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
918,4,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
919,4,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
920,4,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
921,4,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
922,5,-10,0,none,MOVE,0,1,-1000,0.0,0.1
923,5,-10,1,none,MOVE,1,1,-1000,0.1,0.1
924,5,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
925,5,-9,0,none,MOVE,0,1,-1000,0.0,0.1
926,5,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
927,5,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
928,5,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
929,5,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
930,5,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
931,5,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
932,5,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
933,5,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
934,5,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
935,5,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
936,5,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
937,5,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
938,5,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
939,5,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
940,5,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
941,5,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
942,5,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
943,5,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
944,5,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
945,5,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
946,5,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
947,5,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
948,5,9,4,none,MOVE,0,-1,-1000,0.0,-0.1
949,5,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
950,5,10,3,none,MOVE,1,-1,-1000,0.1,-0.1
951,5,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
952,5,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
953,6,-10,0,none,MOVE,0,1,-1000,0.0,0.1
954,6,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
955,6,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
956,6,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
957,6,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
958,6,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
959,6,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
960,6,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
961,6,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
962,6,-2,6,none,MOVE,-1,0,-1000,-0.1,0.0
963,6,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
964,6,-1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
965,6,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
966,6,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
967,6,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
968,6,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
969,6,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
970,6,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
971,6,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
972,6,1,7,none,MOVE,-1,1,-1000,-0.1,0.1
973,6,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
974,6,2,6,none,MOVE,-1,0,-1000,-0.1,0.0
975,6,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
976,6,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
977,6,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
978,6,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
979,6,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
980,6,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
981,6,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
982,6,10,4,none,MOVE,0,-1,-1000,0.0,-0.1
983,6,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
984,7,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
985,7,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
986,7,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
987,7,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
988,7,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
989,7,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
990,7,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
991,7,-3,6,none,MOVE,-1,0,-1000,-0.1,0.0
992,7,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
993,7,-2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
994,7,-2,6,none,MOVE,-1,0,-1000,-0.1,0.0
995,7,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
996,7,-1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
997,7,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
998,7,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
999,7,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1000,7,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
1001,7,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
1002,7,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1003,7,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1004,7,1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1005,7,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1006,7,2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1007,7,2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1008,7,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1009,7,3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1010,7,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1011,7,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1012,7,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1013,7,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1014,7,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1015,7,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1016,7,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1017,8,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
1018,8,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
1019,8,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
1020,8,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
1021,8,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
1022,8,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
1023,8,-4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1024,8,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
1025,8,-3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1026,8,-3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1027,8,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1028,8,-2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1029,8,-2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1030,8,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1031,8,-1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1032,8,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1033,8,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1034,8,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1035,8,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
1036,8,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
1037,8,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1038,8,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1039,8,1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1040,8,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1041,8,2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1042,8,2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1043,8,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1044,8,3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1045,8,3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1046,8,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1047,8,4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1048,8,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1049,8,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1050,8,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1051,8,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1052,8,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1053,8,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1054,9,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
1055,9,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
1056,9,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
1057,9,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
1058,9,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
1059,9,-5,6,none,MOVE,-1,0,-1000,-0.1,0.0
1060,9,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
1061,9,-4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1062,9,-4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1063,9,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
1064,9,-3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1065,9,-3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1066,9,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1067,9,-2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1068,9,-2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1069,9,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1070,9,-1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1071,9,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1072,9,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1073,9,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1074,9,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
1075,9,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
1076,9,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1077,9,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1078,9,1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1079,9,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1080,9,2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1081,9,2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1082,9,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1083,9,3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1084,9,3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1085,9,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1086,9,4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1087,9,4,7,none,MOVE,-1,1,-1000,-0.1,0.1
1088,9,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1089,9,5,6,none,MOVE,-1,0,-1000,-0.1,0.0
1090,9,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1091,9,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1092,9,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1093,9,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1094,9,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1095,10,-10,7,none,MOVE,-1,1,-1000,-0.1,0.1
1096,10,-9,7,none,MOVE,-1,1,-1000,-0.1,0.1
1097,10,-8,7,none,MOVE,-1,1,-1000,-0.1,0.1
1098,10,-7,7,none,MOVE,-1,1,-1000,-0.1,0.1
1099,10,-6,6,none,MOVE,-1,0,-1000,-0.1,0.0
1100,10,-6,7,none,MOVE,-1,1,-1000,-0.1,0.1
1101,10,-5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1102,10,-5,6,none,MOVE,-1,0,-1000,-0.1,0.0
1103,10,-5,7,none,MOVE,-1,1,-1000,-0.1,0.1
1104,10,-4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1105,10,-4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1106,10,-4,7,none,MOVE,-1,1,-1000,-0.1,0.1
1107,10,-3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1108,10,-3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1109,10,-3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1110,10,-2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1111,10,-2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1112,10,-2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1113,10,-1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1114,10,-1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1115,10,-1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1116,10,0,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1117,10,0,6,none,MOVE,-1,0,-1000,-0.1,0.0
1118,10,0,7,none,MOVE,-1,1,-1000,-0.1,0.1
1119,10,1,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1120,10,1,6,none,MOVE,-1,0,-1000,-0.1,0.0
1121,10,1,7,none,MOVE,-1,1,-1000,-0.1,0.1
1122,10,2,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1123,10,2,6,none,MOVE,-1,0,-1000,-0.1,0.0
1124,10,2,7,none,MOVE,-1,1,-1000,-0.1,0.1
1125,10,3,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1126,10,3,6,none,MOVE,-1,0,-1000,-0.1,0.0
1127,10,3,7,none,MOVE,-1,1,-1000,-0.1,0.1
1128,10,4,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1129,10,4,6,none,MOVE,-1,0,-1000,-0.1,0.0
1130,10,4,7,none,MOVE,-1,1,-1000,-0.1,0.1
1131,10,5,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1132,10,5,6,none,MOVE,-1,0,-1000,-0.1,0.0
1133,10,5,7,none,MOVE,-1,1,-1000,-0.1,0.1
1134,10,6,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1135,10,6,6,none,MOVE,-1,0,-1000,-0.1,0.0
1136,10,7,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1137,10,8,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1138,10,9,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
1139,10,10,5,none,MOVE,-1,-1,-1000,-0.1,-0.1
